match_id,round_num,map_name,round_num,bomb_planted,bomb_defused,bomb_exploded,total_kills,headshot_kills,headshot_rate,avg_kill_distance,kill_distance_std,max_kill_distance,total_damage,kill_duration,kill_tempo,smoke_kills,wallbang_kills,noscope_kills,first_kill_headshot,prev_t_win,prev_ct_win,t_win_streak,t_score,ct_score,score_diff,t_win,ct_win,map_encoded
ecstatic-vs-havu-m3-overpass,22,de_overpass,22,False,False,False,5.0,2.0,0.4,20.4066656,10.24144020780226,36.612293,399.0,2688.0,1.8601190476190474,1.0,1.0,0.0,True,0.0,1.0,0.0,8.0,13.0,-5.0,0,1,0
ecstatic-vs-havu-m3-overpass,23,de_overpass,23,False,False,False,5.0,3.0,0.6,16.5460293,11.36626896825551,32.473194,377.0,2792.0,1.7908309455587395,0.0,0.0,0.0,False,0.0,1.0,1.0,9.0,13.0,-4.0,1,0,0
ecstatic-vs-havu-m3-overpass,24,de_overpass,24,True,False,True,5.0,3.0,0.6,23.70098,13.565058105445642,46.84651,501.0,2819.0,1.77367860943597,1.0,0.0,0.0,False,1.0,0.0,2.0,10.0,13.0,-3.0,1,0,0
ecstatic-vs-havu-m3-overpass,25,de_overpass,25,True,False,True,6.0,4.0,0.6666666666666666,11.044537416666666,3.2233123949843336,15.001179,982.0,3531.0,1.6992353440951573,0.0,0.0,1.0,True,1.0,0.0,3.0,11.0,13.0,-2.0,1,0,0
ecstatic-vs-havu-m3-overpass,26,de_overpass,26,True,False,False,7.0,5.0,0.7142857142857143,16.435181714285715,8.642363350617154,28.493246,823.0,7231.0,0.968054211035818,1.0,1.0,0.0,False,1.0,0.0,4.0,12.0,13.0,-1.0,1,0,0
ecstatic-vs-havu-m3-overpass,27,de_overpass,27,True,True,False,9.0,4.0,0.4444444444444444,12.824567444444446,5.821088262724401,26.643139,696.0,5783.0,1.5562856648798202,0.0,0.0,0.0,False,1.0,0.0,0.0,12.0,14.0,-2.0,0,1,0
ecstatic-vs-havu-m3-overpass,28,de_overpass,28,False,False,False,7.0,2.0,0.2857142857142857,9.390383985714285,6.291514157804682,22.636871,500.0,1282.0,5.46021840873635,0.0,0.0,0.0,True,0.0,1.0,0.0,12.0,15.0,-3.0,0,1,0
ecstatic-vs-havu-m3-overpass,29,de_overpass,29,True,True,False,7.0,4.0,0.5714285714285714,23.200205085714284,12.040733380021466,35.2628,571.0,2835.0,2.4691358024691357,0.0,0.0,0.0,True,0.0,1.0,0.0,12.0,16.0,-4.0,0,1,0
ecstatic-vs-havu-m3-overpass,30,de_overpass,30,False,False,False,5.0,1.0,0.2,22.240661080000002,14.101289293857409,37.502064,438.0,3705.0,1.3495276653171389,0.0,0.0,0.0,False,0.0,1.0,0.0,12.0,17.0,-5.0,0,1,0
ecstatic-vs-havu-m3-overpass,31,de_overpass,31,True,True,False,7.0,4.0,0.5714285714285714,19.12656122857143,10.182315066273592,37.921703,565.0,5975.0,1.1715481171548119,2.0,1.0,0.0,False,0.0,1.0,0.0,12.0,18.0,-6.0,0,1,0
ecstatic-vs-havu-m3-overpass,32,de_overpass,32,False,False,False,7.0,3.0,0.42857142857142855,24.869543714285715,10.915677771415657,46.67684,589.0,4065.0,1.7220172201722017,0.0,0.0,0.0,False,0.0,1.0,0.0,12.0,19.0,-7.0,0,1,0
ecstatic-vs-havu-m3-overpass,33,de_overpass,33,True,False,False,6.0,3.0,0.5,12.371668999999999,7.313924762061884,25.921148,722.0,2269.0,2.644336712208021,1.0,0.0,1.0,True,0.0,1.0,1.0,13.0,19.0,-6.0,1,0,0
ecstatic-vs-havu-m3-overpass,34,de_overpass,34,False,False,False,7.0,3.0,0.42857142857142855,15.323074,9.271601378045704,30.72811,542.0,3774.0,1.8547959724430312,0.0,0.0,0.0,True,1.0,0.0,2.0,14.0,19.0,-5.0,1,0,0
ecstatic-vs-havu-m3-overpass,35,de_overpass,35,True,True,False,8.0,2.0,0.25,17.2414415625,8.475017450107293,30.944427,411.0,5417.0,1.4768321949418497,1.0,0.0,0.0,False,1.0,0.0,0.0,14.0,20.0,-6.0,0,1,0
ence-vs-1win-m1-train,2,de_train,2,True,True,False,6.0,5.0,0.8333333333333334,11.206062766666667,7.234439048964209,24.95423,645.0,506.0,11.857707509881422,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,1.0,-1.0,0,1,1
ence-vs-1win-m1-train,3,de_train,3,True,False,True,4.0,3.0,0.75,13.72738285,9.45140134832506,27.505272,346.0,2908.0,1.375515818431912,0.0,0.0,0.0,True,0.0,1.0,1.0,1.0,1.0,0.0,1,0,1
ence-vs-1win-m1-train,5,de_train,5,False,False,False,8.0,2.0,0.25,21.976980625,8.96610981145644,42.77104,304.0,5326.0,1.5020653398422832,0.0,0.0,0.0,False,1.0,0.0,0.0,2.0,2.0,0.0,0,1,1
ence-vs-1win-m1-train,6,de_train,6,True,True,False,8.0,5.0,0.625,19.866964375,13.369929127295455,46.05944,859.0,1239.0,6.45682001614205,0.0,0.0,0.0,True,0.0,1.0,0.0,2.0,3.0,-1.0,0,1,1
ence-vs-1win-m1-train,7,de_train,7,False,False,False,5.0,2.0,0.4,24.6777994,8.184120555453335,36.41352,268.0,703.0,7.112375533428165,0.0,0.0,0.0,False,0.0,1.0,0.0,2.0,4.0,-2.0,0,1,1
ence-vs-1win-m1-train,8,de_train,8,False,False,False,5.0,3.0,0.6,23.6844178,8.566843901146076,35.961273,578.0,4805.0,1.040582726326743,0.0,0.0,0.0,False,0.0,1.0,0.0,2.0,5.0,-3.0,0,1,1
ence-vs-1win-m1-train,9,de_train,9,False,False,False,5.0,4.0,0.8,16.00120462,7.937312315187857,28.60814,376.0,4770.0,1.0482180293501049,2.0,1.0,0.0,True,0.0,1.0,0.0,2.0,6.0,-4.0,0,1,1
ence-vs-1win-m1-train,10,de_train,10,False,False,False,8.0,3.0,0.375,23.529562075,13.227376922403598,38.548878,653.0,10056.0,0.7955449482895784,0.0,0.0,0.0,True,0.0,1.0,0.0,2.0,7.0,-5.0,0,1,1
ence-vs-1win-m1-train,11,de_train,11,True,False,True,4.0,3.0,0.75,14.92571075,8.669145813843844,23.926746,353.0,1880.0,2.127659574468085,3.0,0.0,0.0,True,0.0,1.0,1.0,3.0,7.0,-4.0,1,0,1
ence-vs-1win-m1-train,12,de_train,12,True,True,False,7.0,4.0,0.5714285714285714,19.547080142857144,8.337104962319744,28.909897,795.0,5423.0,1.2907984510418586,1.0,0.0,0.0,True,1.0,0.0,0.0,3.0,8.0,-5.0,0,1,1
ence-vs-1win-m1-train,13,de_train,13,True,False,False,8.0,5.0,0.625,23.51312013375,12.123812567758206,38.38641,600.0,2271.0,3.522677234698371,2.0,0.0,0.0,False,0.0,1.0,1.0,4.0,8.0,-4.0,1,0,1
ence-vs-1win-m1-train,14,de_train,14,False,False,False,5.0,5.0,1.0,29.9726918,13.254292175615493,44.302856,560.0,361.0,13.850415512465373,2.0,0.0,0.0,True,1.0,0.0,0.0,4.0,9.0,-5.0,0,1,1
