match_id,round_num,total_kills,headshot_rate,kill_tempo,avg_kill_distance,total_damage,smoke_kills,wallbang_kills,t_win
ence-vs-1win-m1-train,5,0.04666666666666667,0.23447204968944102,0.0011431884892250566,0.6597364244007303,0.01161205397019416,0.0,0.0,0
ence-vs-1win-m1-train,6,0.04666666666666667,0.5861801242236025,0.006099723987189132,0.593146273106912,0.03770391612994217,0.0,0.0,0
ence-vs-1win-m1-train,7,0.026666666666666665,0.3751552795031057,0.0067555151220877446,0.7449717541497003,0.009919608857129425,0.0,0.0,0
ence-vs-1win-m1-train,8,0.026666666666666665,0.5627329192546584,0.0006815400111431472,0.7136215543412887,0.024493441775186874,0.0,0.0,0
ence-vs-1win-m1-train,9,0.026666666666666665,0.7503105590062114,0.0006891780584220627,0.47114648900524747,0.014996944196323633,2.0,1.0,0
ence-vs-1win-m1-train,10,0.04666666666666667,0.35170807453416153,0.0004364141624320115,0.7087344516204145,0.02801936909407174,0.0,0.0,0
ence-vs-1win-m1-train,11,0.02,0.7034161490683231,0.0017690075728774746,0.43720490229051295,0.013915659818532274,3.0,0.0,1
ence-vs-1win-m1-train,12,0.04,0.5359361135758651,0.0009318456675728348,0.5830510241177634,0.034695124817827085,1.0,0.0,0
ence-vs-1win-m1-train,13,0.04666666666666667,0.5861801242236025,0.003164526625776769,0.708215559239656,0.025527713788726435,2.0,0.0,1
ence-vs-1win-m1-train,14,0.026666666666666665,0.9378881987577641,0.013495976865340051,0.9120736359482354,0.023647219218654505,2.0,0.0,0
ence-vs-1win-m1-train,15,0.026666666666666665,0.7503105590062114,0.00089763205896473,0.9337828805997246,0.016219265666870385,1.0,0.0,0
ence-vs-1win-m1-train,16,0.026666666666666665,0.3751552795031057,0.009131659341931274,0.2598279928014261,0.009731559400122231,2.0,0.0,0
ence-vs-1win-m1-train,17,0.05333333333333334,0.5210489993098689,0.0014090442425974195,0.6587338690908208,0.02942974002162569,0.0,0.0,1
ence-vs-1win-m1-train,18,0.04,0.40195208518189884,0.002052748599599553,0.4241078094189917,0.029335715293122087,1.0,0.0,1
ence-vs-1win-m1-train,19,0.04666666666666667,0.5861801242236025,0.004008965014381152,0.3609971645423969,0.030275962578158053,0.0,0.0,1
ence-vs-1win-m1-train,20,0.05333333333333334,0.7294685990338166,0.0019449689360608053,0.6007487936326458,0.04245216491937379,3.0,0.0,0
ence-vs-1win-m1-train,21,0.03333333333333333,0.31262939958592134,0.0017996323828183293,0.5067654406251898,0.007192891730525128,2.0,1.0,1
ence-vs-1win-m1-train,22,0.04666666666666667,0.35170807453416153,0.0009120919146134606,0.4706335607759522,0.017864698415683323,1.0,0.0,0
ence-vs-1win-m1-train,23,0.04,0.40195208518189884,0.0010994407647018554,0.6813739096999027,0.01960415589299986,1.0,0.0,0
ence-vs-1win-m1-train,24,0.04,0.13398402839396628,0.00421440164712596,0.8005412082438668,0.017958723144186922,0.0,1.0,0
ence-vs-1win-m1-train,25,0.05333333333333334,0.7294685990338166,0.002912107537243214,0.57018394654998,0.03304969206901415,3.0,0.0,0
ence-vs-1win-m1-train,26,0.05333333333333334,0.4168391994478951,0.0020154803409335132,0.4642360646607984,0.02830144327958253,0.0,0.0,1
ence-vs-1win-m1-train,27,0.04,0.26796805678793256,0.0021071264017577546,0.6454663308148976,0.0343190259038127,1.0,1.0,0
ence-vs-1win-m1-train,28,0.04,0.40195208518189884,0.0014857785170410741,0.5793247815622554,0.0291006534718631,1.0,0.0,0
ence-vs-1win-m1-train,29,0.04,0.0,0.0013725931551085634,0.579874579340493,0.02012129189976964,0.0,0.0,0
ence-vs-1win-m1-train,30,0.04666666666666667,0.35170807453416153,0.0009712908532790914,0.7158459109950776,0.02298904611912933,1.0,1.0,0
ence-vs-1win-m1-train,31,0.04666666666666667,0.46894409937888204,0.0028779923975803595,0.4527985951782375,0.026844059987776784,0.0,0.0,1
ence-vs-1win-m1-train,32,0.04,0.40195208518189884,0.0008086426509665838,0.5753312638873395,0.026044849795496216,0.0,0.0,1
ence-vs-1win-m1-train,33,0.05333333333333334,0.4168391994478951,0.001085957298758373,0.5924728794268385,0.02402331813266889,1.0,0.0,1
ence-vs-1win-m1-train,34,0.04666666666666667,0.46894409937888204,0.0008746427012238773,0.5913422422435227,0.026232899252503408,0.0,0.0,1
ence-vs-1win-m1-train,35,0.026666666666666665,0.18757763975155284,0.012303360708798365,0.6769492392192347,0.015232006017582622,2.0,0.0,0
fake-do-biru-vs-oddik-m1-dust2,1,0.8666666666666667,0.6801479303968518,0.002263570884118941,0.7040516051523772,0.8692586150157492,0.0,15.0,0
fake-do-biru-vs-oddik-m1-dust2,2,0.10666666666666667,0.6068688344903179,0.001613221036796834,0.8578585336036654,0.09896102675003526,0.0,0.0,0
fake-do-biru-vs-oddik-m1-dust2,3,0.06,0.18757763975155284,0.0010811930410866075,0.514364621762959,0.02092050209205021,1.0,0.0,1
fake-do-biru-vs-oddik-m1-dust2,4,0.03333333333333333,0.7815734989648034,0.00292583588204724,1.0,0.018193784965445912,0.0,1.0,1
fake-do-biru-vs-oddik-m1-dust2,5,0.0,0.9378881987577641,1.0,0.06579998980732497,0.00291476658361149,0.0,0.0,1
fake-do-biru-vs-oddik-m1-dust2,6,0.05333333333333334,0.5210489993098689,0.0005235130407859801,0.49339985347731674,0.026985097080532178,2.0,0.0,0
fake-do-biru-vs-oddik-m1-dust2,7,0.03333333333333333,0.7815734989648034,0.0022536248580908615,0.3623275316305719,0.03394292698979832,1.0,0.0,1
fake-do-biru-vs-oddik-m1-dust2,8,0.03333333333333333,0.15631469979296067,0.007795687222624054,0.7793505464444037,0.018099760236942316,1.0,1.0,1
fake-do-biru-vs-oddik-m1-dust2,9,0.04,0.40195208518189884,0.002589011036525386,0.7118879262410345,0.020262328992525034,0.0,0.0,1
fake-do-biru-vs-oddik-m1-dust2,10,0.013333333333333332,0.6252587991718427,0.03090181505442596,0.2619493712092607,0.013210474354755301,1.0,0.0,1
fake-do-biru-vs-oddik-m1-dust2,11,0.04666666666666667,0.23447204968944102,0.0025969465378965083,0.46526301215151716,0.018663908607963894,3.0,1.0,0
fake-do-biru-vs-oddik-m1-dust2,12,0.02,0.23447204968944102,0.007162082655807726,0.5538350974001744,0.007992101922805698,0.0,0.0,0
fake-do-biru-vs-oddik-m1-dust2,13,0.06,0.5627329192546584,0.0008171998624609317,0.6796770682947602,0.04936298246438813,2.0,0.0,0
fake-do-biru-vs-oddik-m1-dust2,14,0.04,0.8039041703637977,0.008087526487085895,0.5571595949060903,0.029523764750129286,0.0,0.0,1
fake-do-biru-vs-oddik-m1-dust2,15,0.026666666666666665,0.3751552795031057,0.0020144784331936213,0.2702855092383791,0.011188942691927977,0.0,0.0,0
fake-do-biru-vs-oddik-m1-dust2,16,0.04,0.5359361135758651,0.0008349404228760434,0.6902607297623542,0.02247191011235955,0.0,1.0,0
fake-do-biru-vs-oddik-m1-dust2,17,0.026666666666666665,0.3751552795031057,0.0017590911530554567,0.8497465422628829,0.019181044614733675,0.0,0.0,0
fake-do-biru-vs-oddik-m1-dust2,18,0.06,0.6565217391304348,0.0021063447232452038,0.5497553230377064,0.060928024070330496,0.0,0.0,1
fake-do-biru-vs-oddik-m1-dust2,19,0.026666666666666665,0.3751552795031057,0.0009949827089011825,0.563972842030094,0.03751586667293498,0.0,0.0,0
fake-do-biru-vs-oddik-m1-dust2,20,0.03333333333333333,0.31262939958592134,0.001818433971504804,0.5331647660362591,0.021249588641812797,0.0,0.0,0
fake-do-biru-vs-oddik-m1-dust2,21,0.03333333333333333,0.31262939958592134,0.0011034534989776252,0.8165489754646408,0.017864698415683323,2.0,0.0,0
fake-do-biru-vs-oddik-m2-train,1,1.0000000000000002,1.0,0.0030473102085649888,0.3426023269542884,1.0,0.0,2.0,1
fake-do-biru-vs-oddik-m2-train,2,0.06,0.6565217391304348,0.0005826300064612133,0.5248442185034892,0.037045743030417,0.0,0.0,1
fake-do-biru-vs-oddik-m2-train,3,0.02,0.7034161490683231,0.0015280538795692422,0.5457387307230751,0.011188942691927977,0.0,0.0,1
fake-do-biru-vs-oddik-m2-train,4,0.03333333333333333,0.31262939958592134,0.0018066448122327906,0.3446084974888468,0.018381834422453103,0.0,0.0,1
fake-do-biru-vs-oddik-m2-train,5,0.04666666666666667,0.35170807453416153,0.0035867742749585486,0.808833035234262,0.03483616191058248,3.0,1.0,0
fake-do-biru-vs-oddik-m2-train,6,0.04666666666666667,0.35170807453416153,0.003369788936109287,0.6045239846569381,0.048751821729114755,0.0,0.0,0
fake-do-biru-vs-oddik-m2-train,7,0.026666666666666665,0.3751552795031057,0.0013623722952721014,0.7285586643205756,0.015702129660100605,0.0,0.0,1
fake-do-biru-vs-oddik-m2-train,8,0.03333333333333333,0.31262939958592134,0.0019437899206327814,0.5703693438153712,0.017112500587654553,2.0,0.0,1
fake-do-biru-vs-oddik-m2-train,9,0.03333333333333333,0.7815734989648034,0.0012977220175783891,0.46704860462804887,0.028160406186827136,0.0,0.0,1
fake-do-biru-vs-oddik-m2-train,10,0.03333333333333333,0.0,0.0007795124091812702,0.6977220326279102,0.023929293404165296,1.0,0.0,0
fake-do-biru-vs-oddik-m2-train,11,0.03333333333333333,0.15631469979296067,0.002137320594928217,0.7332360646456851,0.014432795825302054,0.0,0.0,0
fake-do-biru-vs-oddik-m2-train,12,0.04,0.40195208518189884,0.0015643513910611876,0.577771813811119,0.03036998730666165,0.0,0.0,0
fake-do-biru-vs-oddik-m2-train,13,0.04,0.40195208518189884,0.0011276327440874897,0.5499667309382317,0.015184993653330824,0.0,2.0,1
fake-do-biru-vs-oddik-m2-train,14,0.03333333333333333,0.9378881987577641,0.006053143645565086,0.6268977034309122,0.0291006534718631,0.0,0.0,0
fake-do-biru-vs-oddik-m2-train,15,0.03333333333333333,0.46894409937888204,0.05680397852301733,0.32839082563126526,0.015843166752856002,0.0,0.0,0
fake-do-biru-vs-oddik-m2-train,16,0.04,0.5359361135758651,0.0014384050835352209,0.5577143902885414,0.01744158713741714,0.0,0.0,1
fake-do-biru-vs-oddik-m2-train,17,0.026666666666666665,0.3751552795031057,0.007162082655807726,0.5810212506605363,0.02938272765737389,0.0,0.0,0
fake-do-biru-vs-oddik-m2-train,18,0.04,0.5359361135758651,0.0010970133812031634,0.6036095898981174,0.02303605848338113,0.0,0.0,0
fake-do-biru-vs-oddik-m2-train,19,0.03333333333333333,0.46894409937888204,0.0020864498265309043,0.41230077041730095,0.026891072352028582,0.0,0.0,0
fake-do-biru-vs-oddik-m2-train,20,0.04,0.40195208518189884,0.002463040322304929,0.4747945618173566,0.018334822058201306,1.0,0.0,0
kaleido-vs-arise-m2-inferno,2,0.04666666666666667,0.0,0.004986525388697571,0.002866650009656087,0.012740350712237319,0.0,0.0,1
kaleido-vs-arise-m2-inferno,3,0.04666666666666667,0.8206521739130436,0.0009433466441473089,0.5400254304756266,0.03596445865262564,0.0,0.0,1
kaleido-vs-arise-m2-inferno,4,0.026666666666666665,0.9378881987577641,0.004372652424457396,0.44542981994906655,0.021249588641812797,0.0,0.0,1
kaleido-vs-arise-m2-inferno,5,0.05333333333333334,0.4168391994478951,0.002594400457336548,0.3221534623868867,0.03210944478397819,2.0,0.0,1
kaleido-vs-arise-m2-inferno,6,0.04666666666666667,0.5861801242236025,0.0015082321346704904,0.6537563040480422,0.027596257815805558,0.0,0.0,0
kaleido-vs-arise-m2-inferno,7,0.026666666666666665,0.3751552795031057,0.0024364452627539117,0.5552769611059767,0.014573832918057448,0.0,1.0,0
kaleido-vs-arise-m2-inferno,8,0.05333333333333334,0.4168391994478951,0.0010074019779744408,0.4863022210080191,0.03464811245357529,4.0,1.0,0
kaleido-vs-arise-m2-inferno,9,0.04,0.40195208518189884,0.0018692643504241426,0.5209330083718561,0.02754924545155376,1.0,0.0,0
kaleido-vs-arise-m2-inferno,10,0.04666666666666667,0.7034161490683231,0.0014719048686572171,0.2576715985267592,0.030652061492172443,0.0,0.0,0
kaleido-vs-arise-m2-inferno,11,0.03333333333333333,0.46894409937888204,0.004731470898873644,0.39530412970792306,0.02190776174133797,0.0,0.0,0
kaleido-vs-arise-m2-inferno,12,0.04,0.40195208518189884,0.0011526791396918414,0.633237006204538,0.04343942456866156,2.0,0.0,1
kaleido-vs-arise-m2-inferno,13,0.04,0.5359361135758651,0.0012809009013429913,0.48407380855032167,0.034695124817827085,1.0,0.0,0
kaleido-vs-arise-m2-inferno,14,0.04666666666666667,0.46894409937888204,0.0033802446528965434,0.48577079668259926,0.02543368906022284,1.0,0.0,0
kaleido-vs-arise-m2-inferno,15,0.03333333333333333,0.9378881987577641,0.001612382395098492,0.32799548463088507,0.03281463024775516,0.0,0.0,1
kaleido-vs-arise-m2-inferno,16,0.04666666666666667,0.7034161490683231,0.012145075990963237,0.3669963860224203,0.02439941704668328,0.0,1.0,1
kaleido-vs-arise-m2-inferno,17,0.04,0.6699201419698315,0.002842465274226809,0.46550329288195985,0.03041699967091345,0.0,2.0,1
kaleido-vs-arise-m2-inferno,18,0.02,0.46894409937888204,0.005648747946961132,0.38777135516600475,0.01085985614216539,1.0,0.0,1
kaleido-vs-arise-m2-inferno,19,0.04666666666666667,0.46894409937888204,0.002042406611443098,0.39363903449588517,0.028865591650604108,1.0,1.0,1
mouz-vs-gentle-mates-m1-inferno-p1,2,0.04,0.6699201419698315,0.010092099576056869,0.41121861259973075,0.026656010530769592,0.0,0.0,0
mouz-vs-gentle-mates-m1-inferno-p1,3,0.03333333333333333,0.31262939958592134,0.0017181729324927853,0.5276908137233022,0.01241126416247473,1.0,0.0,0
mouz-vs-gentle-mates-m1-inferno-p1,4,0.03333333333333333,0.31262939958592134,0.006701943870585819,0.452095086036113,0.013539560904517887,0.0,0.0,0
mouz-vs-gentle-mates-m1-inferno-p2,2,0.013333333333333332,0.6252587991718427,0.0011555142512733154,0.47231954112327346,0.012834375440740915,0.0,0.0,1
mouz-vs-gentle-mates-m1-inferno-p2,3,0.04666666666666667,0.35170807453416153,0.0025317954690343646,0.3086619506472266,0.02754924545155376,1.0,1.0,1
mouz-vs-gentle-mates-m1-inferno-p2,4,0.04666666666666667,0.46894409937888204,0.0015797340776614814,0.3883368948903153,0.02482252832494946,0.0,0.0,0
mouz-vs-gentle-mates-m1-inferno-p2,5,0.02,0.46894409937888204,0.0019724234141979056,0.39781245093192447,0.018663908607963894,2.0,0.0,1
mouz-vs-gentle-mates-m1-inferno-p2,6,0.05333333333333334,0.6252587991718427,0.0007337395168669253,0.49113092007496517,0.03093413567768323,1.0,1.0,0
mouz-vs-gentle-mates-m1-inferno-p2,7,0.03333333333333333,0.46894409937888204,0.002441402927488821,0.637076639748442,0.01537304311033802,0.0,0.0,0
mouz-vs-gentle-mates-m1-inferno-p2,8,0.03333333333333333,0.46894409937888204,0.003307141926037001,0.5092903661280765,0.016266278031122183,0.0,0.0,0
mouz-vs-gentle-mates-m1-inferno-p2,9,0.04666666666666667,0.46894409937888204,0.003313311750893134,0.49561064696313784,0.02938272765737389,0.0,1.0,0
mouz-vs-gentle-mates-m1-inferno-p2,10,0.06,0.2813664596273292,0.0013552891728314403,0.5114243395504979,0.053312021061539185,0.0,1.0,1
mouz-vs-gentle-mates-m1-inferno-p2,11,0.04666666666666667,0.7034161490683231,0.001999226174338248,0.3474762165620114,0.03229749424098538,0.0,0.0,1
mouz-vs-gentle-mates-m1-inferno-p2,12,0.03333333333333333,0.6252587991718427,0.0017466031066575862,0.3395952628944583,0.021766724648582578,0.0,0.0,1
mouz-vs-gentle-mates-m1-inferno-p2,13,0.013333333333333332,0.6252587991718427,0.0004543246730276853,0.42459271693956885,0.009637534671618635,1.0,0.0,1
mouz-vs-gentle-mates-m1-inferno-p2,14,0.04,0.5359361135758651,0.0017271494074428207,0.36954886503580187,0.01983921771425885,3.0,2.0,1
mouz-vs-gentle-mates-m1-inferno-p2,15,0.06,0.09378881987577642,0.0013125863184547631,0.3153085516217941,0.051102439941704665,1.0,1.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,2,0.04,0.0,0.006699571101570833,0.008132391468625925,0.009402472850359644,0.0,0.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,3,0.04,0.5359361135758651,0.001237144138583182,0.35995168771959474,0.025762775609985425,0.0,0.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,4,0.03333333333333333,0.46894409937888204,0.0026386634519721397,0.39197579022332385,0.01504395656057543,0.0,1.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,5,0.04,0.26796805678793256,0.002701123455513474,0.46569859122959817,0.015608104931597009,0.0,0.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,6,0.04,0.5359361135758651,0.0017135601668389119,0.6996230616090112,0.036434582295143625,2.0,1.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,7,0.006666666666666667,0.0,0.012303360708798365,0.755379165513006,0.0005171360067697806,0.0,0.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,8,0.026666666666666665,0.5627329192546584,0.003304903489746373,0.6664762544195356,0.014197734004043065,0.0,0.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,9,0.04666666666666667,0.35170807453416153,0.002370076915597943,0.5829706781059566,0.019698180621503456,3.0,2.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,10,0.03333333333333333,0.6252587991718427,0.0028849922010735314,0.4530166314040114,0.023459169761647313,0.0,0.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,11,0.026666666666666665,0.7503105590062114,0.0004682842721568881,0.601742024201569,0.016736401673640166,1.0,0.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,12,0.03333333333333333,0.6252587991718427,0.008625847504006159,0.48238213492792226,0.020497390813784024,1.0,0.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,13,0.05333333333333334,0.5210489993098689,0.0017781034031804214,0.6113553644706139,0.031498284048704805,2.0,0.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,14,0.03333333333333333,0.6252587991718427,0.0019055479990854733,0.5567043189480804,0.017253537680409946,0.0,1.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,15,0.05333333333333334,0.9378881987577641,0.0016624190669559985,0.5484670866948129,0.04414461003243853,2.0,0.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,16,0.02,0.7034161490683231,0.009282601756378564,0.8414440956453116,0.01692445113064736,0.0,0.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,17,0.026666666666666665,0.3751552795031057,0.0028223880425415604,0.3466679606825273,0.01161205397019416,0.0,0.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,18,0.05333333333333334,0.7294685990338166,0.006924753792070698,0.3697124515771988,0.03394292698979832,2.0,0.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,19,0.04,0.26796805678793256,0.004551183504306519,0.52962569867396,0.011518029241690564,0.0,2.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,20,0.05333333333333334,0.31262939958592134,0.002727053885506122,0.5903786665057192,0.02745522072305016,0.0,0.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,21,0.04666666666666667,0.5861801242236025,0.0017090442108441475,0.5626531162659559,0.02510460251046025,0.0,0.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,22,0.02,0.46894409937888204,0.012343560002216808,0.2951569072548372,0.010530769592402801,1.0,0.0,0
nemiga-vs-tpudcatb-tpu-m1-dust2,23,0.006666666666666667,0.46894409937888204,0.013438644202236526,0.5659693729659795,0.003619952047388463,0.0,0.0,1
nemiga-vs-tpudcatb-tpu-m1-dust2,24,0.03333333333333333,0.6252587991718427,0.001227196155450438,0.589479325047757,0.020450378449532226,1.0,0.0,1
sparta-vs-cybershoke-m1-dust2,2,0.05333333333333334,0.0,0.004797075120740726,0.005994553472729577,0.01824079732969771,0.0,0.0,1
sparta-vs-cybershoke-m1-dust2,3,0.04,0.6699201419698315,0.0015119130299907824,0.7572708089768634,0.021061539184805602,0.0,0.0,1
sparta-vs-cybershoke-m1-dust2,4,0.04666666666666667,0.46894409937888204,0.0025849818595245467,0.8012417324239196,0.025574726152978233,1.0,1.0,0
sparta-vs-cybershoke-m1-dust2,5,0.03333333333333333,0.6252587991718427,0.00891748668277336,0.4496086231502272,0.026279911616755205,0.0,0.0,0
sparta-vs-cybershoke-m1-dust2,6,0.03333333333333333,0.31262939958592134,0.0037742998799964018,0.5538698000169342,0.015137981289079026,0.0,1.0,0
sparta-vs-cybershoke-m1-dust2,7,0.03333333333333333,0.31262939958592134,0.000821877613873164,0.993311349588589,0.018475859150956703,0.0,0.0,0
sparta-vs-cybershoke-m1-dust2,8,0.04,0.26796805678793256,0.004858553413900221,0.5421149244015158,0.016501339852381176,0.0,1.0,0
sparta-vs-cybershoke-m1-dust2,9,0.04666666666666667,0.7034161490683231,0.0025731136351372615,0.5348745002383595,0.03450707536081989,1.0,0.0,0
sparta-vs-cybershoke-m1-dust2,10,0.03333333333333333,0.15631469979296067,0.002429689462428641,0.5656248767838559,0.015937191481359598,2.0,0.0,1
sparta-vs-cybershoke-m1-dust2,11,0.04666666666666667,0.0,0.0009824470200404177,0.8027873785270881,0.04057167034930186,0.0,1.0,1
sparta-vs-cybershoke-m1-dust2,12,0.04666666666666667,0.23447204968944102,0.0014487340578001294,0.7449636663489438,0.027643270180057355,1.0,0.0,1
sparta-vs-cybershoke-m1-dust2,13,0.026666666666666665,0.0,0.015933081925603915,0.4492739760279782,0.007051854637769733,0.0,0.0,1
sparta-vs-cybershoke-m1-dust2,14,0.026666666666666665,0.7503105590062114,0.0031829324913294895,0.23810689330074702,0.023647219218654505,0.0,0.0,1
sparta-vs-cybershoke-m1-dust2,15,0.03333333333333333,0.7815734989648034,0.009677634285847739,0.5726679329254833,0.02265995956936674,1.0,2.0,0
sparta-vs-cybershoke-m1-dust2,16,0.03333333333333333,0.6252587991718427,0.012919690583554617,0.6785522169760759,0.01932208170748907,0.0,0.0,0
sparta-vs-cybershoke-m1-dust2,17,0.05333333333333334,0.4168391994478951,0.0011476530426948349,0.2982670307584576,0.02247191011235955,0.0,0.0,1
sparta-vs-cybershoke-m1-dust2,18,0.04,0.40195208518189884,0.0014147195670212984,0.5090830846511413,0.015843166752856002,2.0,2.0,1
sparta-vs-cybershoke-m1-dust2,19,0.04,0.26796805678793256,0.0,0.42312627724641955,0.01692445113064736,0.0,0.0,0
