assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,Twistzz,76561198016255205,broky,76561198201620490,False,False,8.424209,0,108,0,True,head,False,False,0,0,False,3082,Brollan,76561198138828475,glock,17293822569102704644,0,,0
False,Brollan,76561198138828475,Jimpphat,76561198855375325,False,False,16.17184,0,124,0,True,head,False,False,0,0,False,3189,rain,76561197997351207,usp_silencer,17293822569177546813,39594040383,,0
True,xertioN,76561198193174134,Spinx,76561198063336407,False,False,5.7860174,0,134,0,True,head,False,False,0,0,False,3250,broky,76561198201620490,usp_silencer,17293822569170862141,45393108221,,0
False,,,Jimpphat,76561198855375325,False,False,16.54476,0,124,0,True,head,False,False,0,0,False,3420,frozen,76561198068422762,usp_silencer,17293822569177546813,39594040383,,0
False,Spinx,76561198063336407,xertioN,76561198193174134,False,False,9.539695,0,127,0,True,head,False,False,0,0,False,3494,Twistzz,76561198016255205,elite,17293822569128656898,35652236039,,0
False,,,xertioN,76561198193174134,False,False,20.859688,0,104,0,True,head,False,False,0,0,False,4009,karrigan,76561197989430253,elite,17293822569128656898,35652236039,,0
False,,,torzsi,76561198355739212,False,False,33.89889,0,112,0,True,head,False,False,0,0,False,9228,rain,76561197997351207,m4a1_silencer,17293822569169354812,26497449213,,0
False,Jimpphat,76561198855375325,torzsi,76561198355739212,False,False,35.334213,0,32,0,False,chest,False,False,0,0,False,9286,frozen,76561198068422762,m4a1_silencer,17293822569169354812,26497449213,,0
False,,,Jimpphat,76561198855375325,False,False,16.213179,0,35,0,False,chest,False,False,0,0,False,9336,karrigan,76561197989430253,m4a1_silencer,17293822569102704700,0,,0
False,,,broky,76561198201620490,False,False,39.42988,4,117,0,True,head,False,False,0,0,False,9387,torzsi,76561198355739212,deagle,17293822569171779585,45117217227,,0
False,torzsi,76561198355739212,Jimpphat,76561198855375325,False,False,20.928139,0,37,0,False,stomach,False,False,0,0,False,9592,broky,76561198201620490,usp_silencer,17293822569177546813,39594040383,,0
True,Brollan,76561198138828475,Jimpphat,76561198855375325,False,False,13.550681,0,31,0,False,chest,False,False,0,0,False,9656,Twistzz,76561198016255205,usp_silencer,17293822569177546813,39594040383,,0
False,,,xertioN,76561198193174134,False,False,22.094063,17,83,0,True,head,False,False,0,0,False,12117,frozen,76561198068422762,m4a1_silencer,17293822569131868220,44403712485,,0
False,,,Jimpphat,76561198855375325,False,False,12.392953,5,25,0,False,right_arm,False,False,0,0,True,12208,karrigan,76561197989430253,m4a1_silencer,17293822569102704700,0,,0
True,broky,76561198201620490,rain,76561197997351207,False,False,18.843998,1,21,0,False,chest,False,False,0,0,False,12358,Brollan,76561198138828475,tec9,17293822569136783390,29563089731,,0
False,Spinx,76561198063336407,xertioN,76561198193174134,False,False,24.651922,5,24,0,False,right_arm,False,False,0,0,False,12423,rain,76561197997351207,m4a1_silencer,17293822569131868220,44403712485,,0
False,,,Twistzz,76561198016255205,False,False,8.186025,5,103,0,True,head,False,False,0,0,False,12561,Spinx,76561198063336407,tec9,17293822569114435614,40267915197,,0
False,,,Twistzz,76561198016255205,False,False,10.299089,1,24,0,False,chest,False,False,0,0,True,12695,xertioN,76561198193174134,tec9,17293822569114435614,40267915197,,0
False,Spinx,76561198063336407,Jimpphat,76561198855375325,False,False,19.166319,1,48,0,False,stomach,False,False,0,0,True,12735,Twistzz,76561198016255205,deagle,17293822569171779585,45117217227,,0
False,,,broky,76561198201620490,False,False,14.63091,5,25,0,False,chest,False,False,0,0,False,14389,torzsi,76561198355739212,m4a1_silencer,17293822569131868220,44403712485,,0
False,torzsi,76561198355739212,Jimpphat,76561198855375325,False,False,11.165315,18,87,0,True,head,False,False,0,0,False,14900,broky,76561198201620490,m4a1_silencer,17293822569102704700,0,,0
False,Jimpphat,76561198855375325,xertioN,76561198193174134,True,False,17.244097,5,25,0,False,chest,False,False,0,0,True,17413,karrigan,76561197989430253,m4a1_silencer,17293822569131868220,44403712485,,0
False,,,xertioN,76561198193174134,False,False,11.804154,6,31,0,False,stomach,False,False,0,0,False,21194,rain,76561197997351207,m4a1_silencer,17293822569131868220,44403712485,,0
True,Brollan,76561198138828475,Spinx,76561198063336407,False,False,16.456308,18,86,0,True,head,False,False,0,0,False,21300,Twistzz,76561198016255205,m4a1_silencer,17293822569168306236,44281800487,,0
