assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,,,apEX,76561197989744167,False,False,14.251782,5,25,0,False,chest,False,False,0,0,False,267256,karrigan,76561197989430253,m4a1_silencer,17293822569179119676,37779540372,,0
False,,,apEX,76561197989744167,False,False,11.238536,5,26,0,False,chest,False,False,0,0,False,267426,rain,76561197997351207,m4a1_silencer,17293822569179119676,37779540372,,0
False,apEX,76561197989744167,ZywOo,76561198113666193,False,False,23.82306,1,110,0,False,chest,False,False,0,0,False,268264,Twistzz,76561198016255205,awp,17293822569120989193,42303465222,,0
False,,,ZywOo,76561198113666193,False,False,23.168402,3,80,0,True,head,False,False,0,0,False,268451,frozen,76561198068422762,fiveseven,17293822569174335491,23399004984,,0
False,,,ZywOo,76561198113666193,False,False,16.662878,1,139,0,False,stomach,False,False,0,0,False,271281,frozen,76561198068422762,awp,17293822569152249865,39421212964,,0
False,,,Twistzz,76561198016255205,False,False,27.682861,4,23,0,False,chest,False,False,0,0,False,271322,ZywOo,76561198113666193,m4a1_silencer,17293822569109651516,41487540675,,0
False,,,Twistzz,76561198016255205,False,False,33.26256,16,78,0,True,head,False,False,0,0,False,272078,flameZ,76561197978835160,m4a1_silencer,17293822569109651516,41487540675,,0
False,mezii,76561197973140692,apEX,76561197989744167,False,False,34.122845,3,27,0,False,chest,False,False,0,0,False,272255,Twistzz,76561198016255205,ak47,17293822569122496519,46849942115,,0
False,,,broky,76561198201620490,False,False,23.713614,1,111,0,False,chest,False,False,0,0,False,274012,ropz,76561197991272318,awp,17293822569102704649,0,,0
False,,,apEX,76561197989744167,False,False,24.412895,15,107,0,True,head,False,False,0,0,False,275302,rain,76561197997351207,ak47,17293822569122496519,46849942115,,0
False,,,apEX,76561197989744167,False,False,38.214314,15,105,0,True,head,False,False,0,0,False,276339,karrigan,76561197989430253,ak47,17293822569122496519,46849942115,,0
False,,,mezii,76561197973140692,False,False,23.402216,0,139,0,True,head,False,False,0,0,False,277019,broky,76561198201620490,ak47,17293822569117515783,39870461484,,0
False,,,frozen,76561198068422762,False,False,13.657241,6,31,0,False,stomach,False,False,0,0,False,282334,flameZ,76561197978835160,m4a1_silencer,17293822569188622396,46170575971,,0
False,,,frozen,76561198068422762,False,False,9.941259,5,25,0,False,chest,False,False,0,0,False,282434,apEX,76561197989744167,m4a1_silencer,17293822569188622396,46170575971,,0
False,,,karrigan,76561197989430253,False,False,14.08423,5,25,0,False,chest,False,False,0,0,False,282467,mezii,76561197973140692,m4a1_silencer,17293822569167192124,30147640710,,0
False,,,ZywOo,76561198113666193,False,False,8.667655,1,112,0,False,right_arm,False,False,0,0,False,282496,Twistzz,76561198016255205,awp,17293822569102704649,0,,0
