tick,winner,reason,winning_team,round_num,tick_start,tick_end,bomb_planted,bomb_defused,bomb_exploded,match_id,map_name
1,,,,1,0,1,False,False,False,mouz-vs-gentle-mates-m1-inferno-p1,de_inferno
3705,CT,t_killed,CT,2,1,3705,False,False,False,mouz-vs-gentle-mates-m1-inferno-p1,de_inferno
10977,CT,t_killed,CT,3,3705,10977,False,False,False,mouz-vs-gentle-mates-m1-inferno-p1,de_inferno
16225,CT,t_killed,CT,4,10977,16225,False,False,False,mouz-vs-gentle-mates-m1-inferno-p1,de_inferno
